"Wall Time","Configuration ID","Run History ID","Generation Count","Run Count","Final Performance","Origin-Challenge-Round-1","Origin-Challenge-Round-128","Origin-Challenge-Round-15","Origin-Challenge-Round-16","Origin-Challenge-Round-2","Origin-Challenge-Round-256","Origin-Challenge-Round-28","Origin-Challenge-Round-32","Origin-Challenge-Round-4","Origin-Challenge-Round-64","Origin-Challenge-Round-8","Origin-DEFAULT","Origin-Final-Challenge-Round","Origin-Final-Challenge-Round-16","Origin-Model-Builder-1.0","Origin-Model-Builder-100.0","Origin-Model-Builder-103.0","Origin-Model-Builder-104.0","Origin-Model-Builder-105.0","Origin-Model-Builder-106.0","Origin-Model-Builder-107.0","Origin-Model-Builder-110.0","Origin-Model-Builder-111.0","Origin-Model-Builder-112.0","Origin-Model-Builder-113.0","Origin-Model-Builder-114.0","Origin-Model-Builder-115.0","Origin-Model-Builder-116.0","Origin-Model-Builder-117.0","Origin-Model-Builder-118.0","Origin-Model-Builder-119.0","Origin-Model-Builder-120.0","Origin-Model-Builder-121.0","Origin-Model-Builder-123.0","Origin-Model-Builder-124.0","Origin-Model-Builder-125.0","Origin-Model-Builder-126.0","Origin-Model-Builder-127.0","Origin-Model-Builder-128.0","Origin-Model-Builder-131.0","Origin-Model-Builder-132.0","Origin-Model-Builder-133.0","Origin-Model-Builder-134.0","Origin-Model-Builder-135.0","Origin-Model-Builder-136.0","Origin-Model-Builder-137.0","Origin-Model-Builder-138.0","Origin-Model-Builder-139.0","Origin-Model-Builder-14.0","Origin-Model-Builder-140.0","Origin-Model-Builder-141.0","Origin-Model-Builder-142.0","Origin-Model-Builder-143.0","Origin-Model-Builder-144.0","Origin-Model-Builder-145.0","Origin-Model-Builder-146.0","Origin-Model-Builder-147.0","Origin-Model-Builder-148.0","Origin-Model-Builder-149.0","Origin-Model-Builder-15.0","Origin-Model-Builder-150.0","Origin-Model-Builder-151.0","Origin-Model-Builder-152.0","Origin-Model-Builder-153.0","Origin-Model-Builder-154.0","Origin-Model-Builder-155.0","Origin-Model-Builder-156.0","Origin-Model-Builder-157.0","Origin-Model-Builder-158.0","Origin-Model-Builder-159.0","Origin-Model-Builder-160.0","Origin-Model-Builder-161.0","Origin-Model-Builder-162.0","Origin-Model-Builder-163.0","Origin-Model-Builder-164.0","Origin-Model-Builder-165.0","Origin-Model-Builder-166.0","Origin-Model-Builder-167.0","Origin-Model-Builder-168.0","Origin-Model-Builder-169.0","Origin-Model-Builder-170.0","Origin-Model-Builder-171.0","Origin-Model-Builder-172.0","Origin-Model-Builder-173.0","Origin-Model-Builder-174.0","Origin-Model-Builder-175.0","Origin-Model-Builder-176.0","Origin-Model-Builder-177.0","Origin-Model-Builder-178.0","Origin-Model-Builder-179.0","Origin-Model-Builder-180.0","Origin-Model-Builder-181.0","Origin-Model-Builder-182.0","Origin-Model-Builder-183.0","Origin-Model-Builder-19.0","Origin-Model-Builder-2.0","Origin-Model-Builder-21.0","Origin-Model-Builder-25.0","Origin-Model-Builder-27.0","Origin-Model-Builder-3.0","Origin-Model-Builder-30.0","Origin-Model-Builder-31.0","Origin-Model-Builder-34.0","Origin-Model-Builder-35.0","Origin-Model-Builder-36.0","Origin-Model-Builder-38.0","Origin-Model-Builder-39.0","Origin-Model-Builder-40.0","Origin-Model-Builder-42.0","Origin-Model-Builder-43.0","Origin-Model-Builder-44.0","Origin-Model-Builder-47.0","Origin-Model-Builder-5.0","Origin-Model-Builder-50.0","Origin-Model-Builder-52.0","Origin-Model-Builder-54.0","Origin-Model-Builder-56.0","Origin-Model-Builder-57.0","Origin-Model-Builder-61.0","Origin-Model-Builder-62.0","Origin-Model-Builder-63.0","Origin-Model-Builder-66.0","Origin-Model-Builder-67.0","Origin-Model-Builder-68.0","Origin-Model-Builder-69.0","Origin-Model-Builder-70.0","Origin-Model-Builder-71.0","Origin-Model-Builder-72.0","Origin-Model-Builder-74.0","Origin-Model-Builder-75.0","Origin-Model-Builder-78.0","Origin-Model-Builder-8.0","Origin-Model-Builder-80.0","Origin-Model-Builder-81.0","Origin-Model-Builder-82.0","Origin-Model-Builder-83.0","Origin-Model-Builder-84.0","Origin-Model-Builder-85.0","Origin-Model-Builder-87.0","Origin-Model-Builder-90.0","Origin-Model-Builder-91.0","Origin-Model-Builder-94.0","Origin-RANDOM",
"14.05","0x7CA45","34","2","1","0.02","Continue=False; IncumbentCost=0.01; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=23; ",
"14.134","0x76137","35","2","1","0.03","Continue=False; IncumbentCost=0.025; ChallengeCost=0.03; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.33280779519276; firstArg(k)=0.028166666666666666; ModelVersion=30.0; ModelPoints=82.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15.641","0x91618","39","2","1","1.1047430861473084","Continue=False; IncumbentCost=0.07857142857142857; ChallengeCost=1.1047430861473084; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=24; ",
"15.784","0x78F63","36","2","1","0.01","Continue=False; IncumbentCost=0.0050; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=2.1903789565464833; firstArg(k)=0.028166666666666666; ModelVersion=31.0; ModelPoints=91.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"15.897","0x94943","37","4","4","0.0175","Continue=True; IncumbentCost=0.025; ChallengeCost=0.02; RunsNeededLeft=31; ","","","","Continue=True; IncumbentCost=0.015; ChallengeCost=0.015; RunsNeededLeft=30; ","","","","Continue=False; IncumbentCost=0.014642857142857143; ChallengeCost=0.0175; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=25; ",
"16.472","0x8AC45","38","3","2","0.165","Continue=True; IncumbentCost=0.01; ChallengeCost=0.01; RunsNeededLeft=31; ","","","","Continue=False; IncumbentCost=0.04428571428571429; ChallengeCost=0.165; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.6153822322795488; firstArg(k)=0.028166666666666666; ModelVersion=34.0; ModelPoints=107.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"16.56","0x9E3D3","40","2","1","0.01","Continue=False; IncumbentCost=0.0050; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=26; ",
"16.885","0x91A2E","42","2","1","0.26","Continue=False; IncumbentCost=0.07857142857142857; ChallengeCost=0.26; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.3274809000693433; firstArg(k)=0.02742857142857143; ModelVersion=35.0; ModelPoints=109.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"17.528","0xAF38C","47","2","1","1.1047430861473084","Continue=False; IncumbentCost=0.07857142857142857; ChallengeCost=1.1047430861473084; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=27; ",
"17.94","0x97613","41","2","1","0.01","Continue=False; IncumbentCost=0.0050; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.2456340850727416; firstArg(k)=0.02742857142857143; ModelVersion=36.0; ModelPoints=132.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"18.067","0xB5443","43","2","1","0.02","Continue=False; IncumbentCost=0.018571428571428572; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=28; ",
"18.185","0xA7FA9","44","2","1","0.02","Continue=False; IncumbentCost=0.018571428571428572; ChallengeCost=0.02; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.4092767741100487; firstArg(k)=0.02742857142857143; ModelVersion=38.0; ModelPoints=146.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"18.4","0xB7174","52","2","1","1.1047430861473084","Continue=False; IncumbentCost=0.07857142857142857; ChallengeCost=1.1047430861473084; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=29; ",
"18.584","0xAF85E","49","2","1","1.1047430861473084","Continue=False; IncumbentCost=0.07857142857142857; ChallengeCost=1.1047430861473084; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.4673787110733887; firstArg(k)=0.02742857142857143; ModelVersion=39.0; ModelPoints=148.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"18.6","0xB8CE9","45","4","4","0.2865714386224747","Continue=True; IncumbentCost=0.018571428571428572; ChallengeCost=0.0; RunsNeededLeft=31; ","","","","Continue=True; IncumbentCost=0.014285714285714287; ChallengeCost=0.0050; RunsNeededLeft=30; ","","","","Continue=False; IncumbentCost=0.028035714285714285; ChallengeCost=0.2865714386224747; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=30; ",
"18.748","0xB5729","46","2","1","0.01","Continue=False; IncumbentCost=0.0050; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.4656449800544373; firstArg(k)=0.02742857142857143; ModelVersion=40.0; ModelPoints=155.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"18.764","0xBC336","48","4","4","0.0175","Continue=True; IncumbentCost=0.025; ChallengeCost=0.02; RunsNeededLeft=31; ","","","","Continue=True; IncumbentCost=0.021785714285714287; ChallengeCost=0.02; RunsNeededLeft=30; ","","","","Continue=False; IncumbentCost=0.014642857142857143; ChallengeCost=0.0175; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=31; ",
"19.576","0xB572B","50","2","1","0.01","Continue=False; IncumbentCost=0.0050; ChallengeCost=0.01; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=2.410220485961516; firstArg(k)=0.02742857142857143; ModelVersion=40.0; ModelPoints=155.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"19.905","0xCD47D","51","3","2","0.015","Continue=True; IncumbentCost=0.01; ChallengeCost=0.01; RunsNeededLeft=31; ","","","","Continue=False; IncumbentCost=0.014285714285714287; ChallengeCost=0.015; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=32; ",
"20.117","0xBE405","54","9","128","0.02144","Continue=True; IncumbentCost=0.07857142857142857; ChallengeCost=0.06; RunsNeededLeft=31; ","","","Continue=True; IncumbentCost=0.02778205128205128; ChallengeCost=0.02; RunsNeededLeft=48; ","Continue=True; IncumbentCost=0.04428571428571429; ChallengeCost=0.035; RunsNeededLeft=30; ","","","Continue=True; IncumbentCost=0.02778205128205128; ChallengeCost=0.020457142857142858; RunsNeededLeft=32; ","Continue=True; IncumbentCost=0.04428571428571429; ChallengeCost=0.035; RunsNeededLeft=28; ","Continue=Final; IncumbentCost=0.02778205128205128; ChallengeCost=0.020884615384615383; ","Continue=True; IncumbentCost=0.029642857142857144; ChallengeCost=0.021249999999999998; RunsNeededLeft=24; ","","NewIncumbent=True; IncumbentCost=0.02778205128205128; ChallengeCost=0.020884615384615383; IncumbentRuns=64; ChallengerRuns=64; OldIncumbent=22 (0x3131D); State=WAITING; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.2639511931985672; firstArg(k)=0.02742857142857143; ModelVersion=42.0; ModelPoints=163.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"20.128","0xCE513","53","4","4","0.08166666666666668","Continue=True; IncumbentCost=0.01; ChallengeCost=0.01; RunsNeededLeft=31; ","","","","Continue=True; IncumbentCost=0.014285714285714287; ChallengeCost=0.01; RunsNeededLeft=30; ","","","","Continue=False; IncumbentCost=0.03571428571428571; ChallengeCost=0.08166666666666668; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=33; ",
"20.274","0xC6E76","55","4","4","0.07250000000000001","Continue=True; IncumbentCost=0.01; ChallengeCost=0.01; RunsNeededLeft=31; ","","","","Continue=True; IncumbentCost=0.0175; ChallengeCost=0.015; RunsNeededLeft=30; ","","","","Continue=False; IncumbentCost=0.033035714285714286; ChallengeCost=0.07250000000000001; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.4408189663332998; firstArg(k)=0.02742857142857143; ModelVersion=43.0; ModelPoints=163.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"20.288","0xD0990","56","3","2","0.225","Continue=True; IncumbentCost=0.018571428571428572; ChallengeCost=0.01; RunsNeededLeft=31; ","","","","Continue=False; IncumbentCost=0.04857142857142857; ChallengeCost=0.225; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=34; ",
"20.445","0xC6E78","57","4","4","0.383995493666331","Continue=True; IncumbentCost=0.025; ChallengeCost=0.02; RunsNeededLeft=31; ","","","","Continue=True; IncumbentCost=0.021785714285714287; ChallengeCost=0.02; RunsNeededLeft=30; ","","","","Continue=False; IncumbentCost=0.04071428571428572; ChallengeCost=0.383995493666331; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=2.9852596976629426; firstArg(k)=0.02742857142857143; ModelVersion=43.0; ModelPoints=163.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"20.497","0xD2358","59","2","1","0.25","Continue=False; IncumbentCost=0.07857142857142857; ChallengeCost=0.25; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SelectionCount=35; ",
"20.707","0xCE848","58","3","2","0.5580216509342194","Continue=True; IncumbentCost=0.01; ChallengeCost=0.01; RunsNeededLeft=31; ","","","","Continue=False; IncumbentCost=0.04428571428571429; ChallengeCost=0.5580216509342194; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EIMethod=EXPONENTIAL; EI=1.4175145429271954; firstArg(k)=0.02742857142857143; ModelVersion=44.0; ModelPoints=168.0; ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
